,ann=0_ztfid,ann=1_ztfid,ann=2_ztfid,ann=3_ztfid,ann=4_ztfid,ann=5_ztfid,ann=6_ztfid,ann=7_ztfid,ann=8_ztfid,ann=9_ztfid,ann=10_ztfid,ann=0_d,ann=1_d,ann=2_d,ann=3_d,ann=4_d,ann=5_d,ann=6_d,ann=7_d,ann=8_d,ann=9_d,ann=10_d,ann=0_has_tns,ann=1_has_tns,ann=2_has_tns,ann=3_has_tns,ann=4_has_tns,ann=5_has_tns,ann=6_has_tns,ann=7_has_tns,ann=8_has_tns,ann=9_has_tns,ann=10_has_tns,ann=0_tns_cls,ann=1_tns_cls,ann=2_tns_cls,ann=3_tns_cls,ann=4_tns_cls,ann=5_tns_cls,ann=6_tns_cls,ann=7_tns_cls,ann=8_tns_cls,ann=9_tns_cls,ann=10_tns_cls,ann=0_spec_z,ann=1_spec_z,ann=2_spec_z,ann=3_spec_z,ann=4_spec_z,ann=5_spec_z,ann=6_spec_z,ann=7_spec_z,ann=8_spec_z,ann=9_spec_z,ann=10_spec_z
ZTF21aaydulk,ZTF21aaydulk,ZTFabc88501,ZTF20achtubm,ZTFabc88294,ZTFabc86786,ZTFabc65677,ZTFabc46636,ZTFabc80835,ZTFabc23512,ZTFabc52055,ZTF21aadugqf,0,8.6616,8.7984,8.8585,9.0962,9.0992,9.1105,9.1163,9.1258,9.1323,9.1323,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Yes_TNS,None,SN Ia,SN Ia,SN Ia,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,SN Ia-91T-like,None,-99.0,-99.0,0.136,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aabfson,ZTF21aabfson,ZTF18acevdkl,ZTF21aayooxv,ZTF18acdvnym,ZTF19aadfqfw,ZTF21aaadamr,ZTFabc86021,ZTF21aaxtdrs,ZTFabc26089,ZTFabc00768,ZTF20aamibse,0,7.5852,8.4138,8.8129,9.1793,9.2793,9.3214,9.3859,9.4207,9.4477,9.5423,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Yes_TNS,SN Ia,None,None,None,None,None,SN Ia,SN Ia,SN Ia,SN Ia,None,0.03231,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07692,-99.0,-99.0,-99.0
ZTF21abbfjza,ZTF21abbfjza,ZTFabc15553,ZTF20aciwhcb,ZTFabc73308,ZTFabc33438,ZTF21aaafgmv,ZTF20acpgmqn,ZTF21abkmnof,ZTF18adcagrn,ZTFabc27208,ZTF20acpklid,0,5.8484,5.8756,5.9945,6.0081,6.1274,6.3029,6.436,6.4706,6.5748,6.6145,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,None,SN Ia,None,SN Ia,SN Ia,SN Ia,None,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,0.079,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acotynj,ZTF20acotynj,ZTFabc40582,ZTF20acnviyk,ZTF21acjpwbh,ZTFabc72807,ZTF21abclrso,ZTFabc29955,ZTFabc05259,ZTFabc11583,ZTFabc74199,ZTF18aajkgtr,0,6.8216,6.9474,7.1312,7.2197,7.2905,7.5943,7.6833,7.7143,7.8044,7.987,Yes_TNS,Fake,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Fake,No_TNS,None,SN Ia,SN Ia,None,SN Ia,None,SN II,SN II,SN Ia,SN Ia,None,-99.0,-99.0,0.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20ackobeu,ZTF20ackobeu,ZTF20aclgfji,ZTF21aacuhay,ZTF21absnilo,ZTF21aarpmqf,ZTF19aaaamwp,ZTF19aaohxwd,ZTF20acxbadv,ZTF18acnmquz,ZTF21aapoeow,ZTF21aazwbpt,0,5.7467,6.2721,6.7713,7.3485,7.5586,7.6545,7.6809,7.7179,7.7628,7.8832,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,None,None,None,None,None,None,None,None,None,0.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaqdwzs,ZTF21aaqdwzs,ZTF21abbsboz,ZTF21aaqchgu,ZTF21abipqti,ZTFabc41788,ZTFabc71708,ZTF21abqsyfk,ZTF21aaewjmq,ZTFabc01137,ZTFabc40485,ZTFabc28873,0,8.1559,8.6656,9.074,9.362,9.4514,9.5108,9.8094,10.436,10.4629,10.4994,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,No_TNS,Fake,Fake,Fake,None,None,None,None,SN II,SN II,None,None,SN II,SN II,SN II,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aatdzmt,ZTF21aatdzmt,ZTFabc39375,ZTFabc37897,ZTFabc19161,ZTFabc79955,ZTFabc46912,ZTFabc66062,ZTFabc19416,ZTFabc72693,ZTFabc22932,ZTFabc12909,0,4.7544,4.7659,4.7847,4.816,4.8381,4.9478,4.9705,4.9784,5.0034,5.1283,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,SN Ia,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN II,0.076,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaashlz,ZTF21aaashlz,ZTF21abrgxvz,ZTF21abidgad,ZTF21aarmtbi,ZTF20adadbsm,ZTF21aarxuih,ZTF21abhyyjq,ZTF21aardzpj,ZTF18aafzcbw,ZTF21aaruubh,ZTFabc72451,0,5.2984,5.792,5.9762,6.3092,6.3359,6.3512,6.4106,6.4171,6.4514,6.4827,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,None,None,None,None,None,None,None,None,None,None,SN IIP,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acqpzbo,ZTF20acqpzbo,ZTF21abebqtu,ZTFabc27208,ZTFabc89293,ZTF20aciwhcb,ZTF21abpjpxr,ZTFabc56496,ZTFabc23897,ZTFabc48863,ZTFabc19557,ZTFabc16776,0,5.3792,5.5359,5.5437,5.6935,5.7511,5.925,6.028,6.0397,6.1057,6.1208,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,None,None,SN Ia,SN Ia,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,-99.0,-99.0,-99.0,-99.0,-99.0,0.09,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21abcwoep,ZTF21abcwoep,ZTF21abuunol,ZTF21aahwcch,ZTF21aaxtxmh,ZTF18accwild,ZTF19aaaefkt,ZTF21aachqzr,ZTF21aazqpgb,ZTF21aaxuwvw,ZTF21abwkamq,ZTF21abxdjgj,0,6.7518,7.4576,7.9352,7.9809,8.3367,8.4437,8.5791,8.8933,9.0921,9.1981,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,No_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acplpur,ZTF20acplpur,ZTFabc18239,ZTF21aayrkfv,ZTF21aawagcq,ZTF20aconebc,ZTF21abkapuy,ZTFabc92698,ZTF21abcthap,ZTF21abfmuun,ZTF21abvuuea,ZTFabc70709,0,7.2743,7.8453,7.8683,8.0364,8.096,8.1708,8.2739,8.2863,8.3087,8.5664,Yes_TNS,Fake,Yes_TNS,Yes_TNS,No_TNS,No_TNS,Fake,Yes_TNS,Yes_TNS,Yes_TNS,Fake,SN Ia,SN Ia,None,None,None,None,SN Ia,None,SN Ia,None,SN IIP,0.091,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.06986,-99.0,-99.0
ZTF21aatjbrl,ZTF21aatjbrl,ZTF18accwild,ZTF21abuunol,ZTF19aaaefkt,ZTF18acvgtmn,ZTF21aaglmln,ZTF21aachqzr,ZTF20acvbmdy,ZTF21aaeoudl,ZTF21aatwoxq,ZTF21aagmecm,0,6.4739,7.0385,7.363,7.9188,8.405,8.5315,8.5944,8.8003,8.813,8.9403,Yes_TNS,No_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aarrkwn,ZTF21aarrkwn,ZTFabc03995,ZTFabc68760,ZTFabc73210,ZTFabc75556,ZTFabc70452,ZTF21aaabuoj,ZTFabc33748,ZTF21aarhcpt,ZTF20acpndmv,ZTF20acpxvrj,0,6.1932,6.1973,6.2548,6.2593,6.6119,6.6372,6.818,6.9031,6.9216,6.9851,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Yes_TNS,Fake,Yes_TNS,Yes_TNS,Yes_TNS,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.07,-99.0,-99.0,-99.0,-99.0
ZTF21abfyxpf,ZTF21abfyxpf,ZTF18aabeszt,ZTFabc78080,ZTF21abhaqju,ZTFabc33666,ZTFabc82783,ZTFabc39803,ZTFabc83854,ZTFabc75536,ZTF21aaqpykm,ZTFabc41583,0,5.2822,5.3008,5.5864,5.603,5.6035,5.6325,5.6333,5.6663,5.6824,5.7497,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Yes_TNS,Fake,SN Ia-pec,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.027,0.081,-99.0,0.03,-99.0,-99.0,-99.0,-99.0,-99.0,0.06,-99.0
ZTF21aaiqbqz,ZTF21aaiqbqz,ZTFabc51475,ZTFabc43576,ZTF18abmofew,ZTFabc98459,ZTF21aapkiaw,ZTFabc92887,ZTFabc01060,ZTFabc92446,ZTFabc71928,ZTF20acllvho,0,4.4302,4.48,5.336,5.4518,5.539,5.6123,5.6171,5.6529,5.7991,5.8062,Yes_TNS,Fake,Fake,No_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Yes_TNS,None,SN Ia,SN Ia,None,SN Ia,None,SN Ia,SN Ia,SN Ia,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaokzbt,ZTF21aaokzbt,ZTF21aaweeqw,ZTF21acgrmpf,ZTF21abytuhx,ZTF20acqcwhj,ZTF21abowuoq,ZTF18acurdnh,ZTF21aalhqhx,ZTFabc73481,ZTFabc23916,ZTF21aarzxmn,0,9.2524,9.6987,9.8109,9.8786,9.957,10.1728,10.1784,10.226,10.2314,10.2359,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,None,None,None,None,None,None,None,None,SN IIn,SN IIn,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acotwur,ZTF20acotwur,ZTF19aagvzfy,ZTF20acqxgjn,ZTFabc76407,ZTF21acegpky,ZTF21aamgrtx,ZTF20acoykif,ZTFabc56056,ZTFabc88475,ZTFabc28864,ZTF21aafmiiu,0,4.9364,5.554,6.0578,6.0763,6.437,6.5191,6.6024,6.6105,6.6494,6.6556,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Yes_TNS,SN Ia,None,None,SN Ia,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,None,0.05,-99.0,-99.0,-99.0,-99.0,0.0444,0.086,-99.0,-99.0,-99.0,-99.0
ZTF21aahevzr,ZTF21aahevzr,ZTF21aavdjak,ZTF21abenfxq,ZTF21aarpedb,ZTF21aagxott,ZTF20adadbsm,ZTF21aaxsnjg,ZTF20acovryd,ZTF21aahdshq,ZTFabc13281,ZTFabc95000,0,5.2807,6.1999,6.2937,6.583,6.6588,6.6826,6.6829,6.7457,6.7745,6.7764,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,None,None,None,None,None,None,None,None,None,SN IIP,SN IIP,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20acpwioh,ZTF20acpwioh,ZTF21aapkysb,ZTF21aavelzp,ZTFabc27155,ZTFabc53023,ZTFabc08464,ZTFabc72576,ZTFabc14348,ZTFabc98480,ZTFabc85412,ZTFabc61847,0,8.7641,9.4391,10.2263,10.2269,10.2272,10.2276,10.2277,10.2277,10.2293,10.2296,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,None,None,SN IIn,SN IIn,SN IIn,SN IIn,SN IIn,SN IIn,SN IIn,SN IIn,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF19aadgily,ZTF19aadgily,ZTFabc58638,ZTFabc13457,ZTFabc84367,ZTFabc47922,ZTFabc77257,ZTFabc26301,ZTFabc72435,ZTFabc16884,ZTFabc17089,ZTFabc25969,0,7.0179,7.0194,7.0195,7.0242,7.0276,7.0277,7.0285,7.0341,7.0373,7.04,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,SN Ic-BL,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF18acsovsw,ZTF18acsovsw,ZTF20achawym,ZTFabc66091,ZTF21aamfcji,ZTFabc46649,ZTF21aaloalc,ZTFabc01644,ZTFabc96694,ZTFabc79525,ZTFabc37697,ZTFabc64033,0,5.7088,5.9877,6.3829,6.869,6.8981,6.9855,7.1625,7.1893,7.2217,7.2498,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.03,0.02746,-99.0,0.046105,-99.0,0.0594,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aatbbjt,ZTF21aatbbjt,ZTF21aazibqb,ZTF21abjhgmp,ZTF21aaiqdkm,ZTF21abwkamq,ZTF21aaxszmx,ZTF21aatuynj,ZTF20acxaqar,ZTF18achdign,ZTF21aavznfn,ZTF19aaaefkt,0,5.9849,8.2046,8.4223,8.4633,8.5909,8.69,8.9896,9.2963,9.4773,9.4862,No_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,No_TNS,No_TNS,No_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21abgfsok,ZTF21abgfsok,ZTF20acejcco,ZTF21aagmrly,ZTF21aapvqhx,ZTF21abcoodb,ZTF21abxnrfx,ZTF21aaeoxfd,ZTF21aartdkg,ZTF21acizkdz,ZTFabc94781,ZTF21abcltia,0,6.795,7.2431,7.2523,7.3584,7.4224,7.5045,7.5221,7.5667,7.6233,7.6968,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,None,None,None,None,None,None,SN Ia,None,None,SN Ia,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.08,-99.0,-99.0,-99.0,-99.0
ZTF21abxnhpn,ZTF21abxnhpn,ZTF21aajmkhw,ZTF21aamdgpj,ZTFabc91063,ZTFabc95174,ZTF21abxoxhb,ZTF21aaqebzh,ZTF21abjbukd,ZTF21abfpgph,ZTFabc69415,ZTFabc86870,0,6.0823,6.4706,7.0312,7.0562,7.158,7.2053,7.2603,7.3883,7.3968,7.4255,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Fake,None,None,None,SN II,SN II,None,None,SN II,None,SN II,SN II,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0511,-99.0,-99.0,-99.0
ZTF20aciuakq,ZTF20aciuakq,ZTFabc00455,ZTFabc31015,ZTF21abbuxfm,ZTFabc49146,ZTFabc75993,ZTFabc89501,ZTFabc66822,ZTF21aagyscx,ZTFabc94644,ZTFabc49759,0,4.16,4.1615,4.1738,4.3193,5.1751,5.1767,5.2078,5.2715,5.2814,5.3063,Yes_TNS,Fake,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Yes_TNS,Fake,Fake,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,-99.0,-99.0,-99.0,0.087,-99.0,-99.0,-99.0,-99.0,0.06,-99.0,-99.0
ZTF21aakvhtz,ZTF21aakvhtz,ZTF21abqllyn,ZTFabc39850,ZTFabc38917,ZTF21aaaosmn,ZTFabc29955,ZTFabc36409,ZTF21aaqkkfh,ZTF18acehmje,ZTF21aayfruq,ZTF21abuxnnv,0,6.7728,6.7942,6.9024,7.0944,7.1227,7.1449,7.2513,7.2633,7.4325,7.5291,Yes_TNS,Yes_TNS,Fake,Fake,Yes_TNS,Fake,Fake,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,SN Ia,None,SN Ia,SN Ia,SN Ia,SN II,SN Ia,None,None,None,None,0.09,-99.0,-99.0,-99.0,0.0375,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20achnlsd,ZTF20achnlsd,ZTF20acrtkeo,ZTF18ablqjws,ZTFabc02812,ZTFabc21049,ZTFabc57870,ZTFabc29041,ZTFabc81738,ZTFabc70153,ZTFabc55419,ZTFabc74728,0,6.5779,7.4507,7.8476,7.9309,7.9461,7.9698,8.0398,8.05,8.0549,8.0621,Yes_TNS,Yes_TNS,No_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,None,None,SN II,SN II,SN II,SN II,SN IIb,SN IIb,SN IIb,SN IIb,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20abfrrpw,ZTF20abfrrpw,ZTF21abfmnms,ZTF21aaabzbr,ZTF18absquza,ZTF20aciloii,ZTFabc31769,ZTF21aaxtekc,ZTF18abubjqi,ZTF18adbhsjc,ZTF20acxfced,ZTF18acnneyt,0,8.8049,9.4709,9.5954,9.6115,10.0392,10.0767,10.2182,10.2654,10.3934,10.4413,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Fake,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,No_TNS,None,None,None,None,None,SN Ia,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aazogfv,ZTF21aazogfv,ZTF18abwqgsc,ZTF21abflgyw,ZTFabc04816,ZTFabc78102,ZTFabc32160,ZTFabc19055,ZTFabc53320,ZTFabc70350,ZTFabc10371,ZTFabc57147,0,7.3921,7.6819,7.7067,7.7067,7.707,7.7071,7.7074,7.7077,7.7078,7.7081,Yes_TNS,No_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,None,None,SN Ibn,SN Ibn,SN Ibn,SN Ibn,SN Ibn,SN Ibn,SN Ibn,SN Ibn,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF18abkhqww,ZTF18abkhqww,ZTF21aagsbvu,ZTFabc61790,ZTFabc34271,ZTFabc36419,ZTFabc14225,ZTFabc18359,ZTFabc25761,ZTFabc31110,ZTFabc87990,ZTFabc58885,0,7.6842,7.8005,7.8756,7.9526,8.0177,8.0692,8.2163,8.2481,8.4497,8.6148,No_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,None,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN II,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aakzmaq,ZTF21aakzmaq,ZTFabc64127,ZTFabc55453,ZTFabc49859,ZTF20acpqbfu,ZTFabc33458,ZTFabc22956,ZTFabc19069,ZTFabc14551,ZTFabc84339,ZTFabc18187,0,4.8182,4.9475,4.9709,5.1325,5.1345,5.151,5.2287,5.2571,5.2593,5.277,Yes_TNS,Fake,Fake,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,SN Ia,SN II,SN II,SN II,SN II,SN II,SN II,SN II,SN Ia-91T-like,SN II,SN Ia-91T-like,0.036,-99.0,-99.0,-99.0,0.035,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF18aceyzsc,ZTF18aceyzsc,ZTFabc68180,ZTFabc37341,ZTFabc22576,ZTFabc54451,ZTFabc54199,ZTFabc80585,ZTFabc73675,ZTFabc24303,ZTFabc75379,ZTFabc83015,0,5.2117,5.2156,5.228,5.2365,5.2764,5.2889,5.2925,5.3016,5.3067,5.3285,No_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,None,TDE,TDE,TDE,TDE,TDE,TDE,TDE,TDE,TDE,TDE,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aabiipy,ZTF21aabiipy,ZTF21aalogmp,ZTFabc99233,ZTFabc83405,ZTFabc39566,ZTFabc65555,ZTFabc65765,ZTFabc41913,ZTFabc38450,ZTFabc18313,ZTFabc64100,0,7.34,7.3922,7.3934,7.3946,7.3954,7.4026,7.4026,7.4057,7.4125,7.4244,Yes_TNS,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,TDE,None,TDE,TDE,TDE,TDE,TDE,TDE,TDE,TDE,TDE,0.152,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF20aclggpx,ZTF20aclggpx,ZTF21aafkwlu,ZTF20acjutba,ZTF21aatlfdp,ZTF20aclfqqa,ZTF20acgynyw,ZTFabc98013,ZTF21aatisro,ZTF19aarzfoz,ZTF20acfnuee,ZTFabc46820,0,5.3345,5.4151,5.8664,5.9057,5.923,6.1212,6.1373,6.2479,6.2793,6.2984,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Yes_TNS,Yes_TNS,Fake,SN Ia,None,SN Ia,None,None,SN Ia,SN Ia,None,None,SN Ia,SN Ia,0.078,-99.0,0.09,-99.0,-99.0,0.07,-99.0,-99.0,-99.0,0.06,-99.0
ZTF18acvgjqv,ZTF18acvgjqv,ZTFabc77325,ZTF20acogesf,ZTFabc20817,ZTFabc92928,ZTFabc99731,ZTFabc95026,ZTFabc83402,ZTFabc28396,ZTFabc71327,ZTFabc11206,0,4.8427,4.8612,4.897,5.0217,5.5779,5.5787,5.5788,5.5788,5.5798,5.5803,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Fake,Fake,Fake,Fake,Fake,SN IIn,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia-pec,SN Ia-pec,SN Ia-pec,SN Ia-pec,SN Ia-pec,SN Ia-pec,0.091,-99.0,0.06,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aaarhls,ZTF21aaarhls,ZTF21aartdkg,ZTFabc63448,ZTF21aamssts,ZTF18aauzldt,ZTF18abnzney,ZTF20acovryd,ZTF21aapkarm,ZTF21aavgrxa,ZTF21aarzrst,ZTF21acizkdz,0,6.1324,6.5859,6.6207,6.7902,6.8551,6.922,6.9298,6.9895,7.1714,7.1896,Yes_TNS,Yes_TNS,Fake,No_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,None,None,SN Ia,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21abvaqri,ZTF21abvaqri,ZTF21aatuynj,ZTF18achdign,ZTF21abwkamq,ZTF19aaedvmv,ZTF21aarpyck,ZTF21abecoyv,ZTF21aaxyyaq,ZTF21abcmflg,ZTF20acxaqar,ZTF19abttqec,0,7.4878,7.8238,7.8263,8.6945,9.3854,9.7045,9.7257,9.7711,9.9628,10.1056,Yes_TNS,Yes_TNS,No_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,No_TNS,None,None,None,None,None,None,None,None,None,None,None,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0
ZTF21aayzjne,ZTF21aayzjne,ZTF20acnzkfd,ZTF21aagyclm,ZTF21aazebgh,ZTF21aasruuq,ZTF20adadixi,ZTF20acgznau,ZTFabc58076,ZTF20acoykif,ZTFabc53078,ZTFabc28864,0,5.3001,5.4274,5.5998,5.6092,5.6225,5.6506,5.7004,5.731,5.8378,5.8404,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Yes_TNS,Fake,Yes_TNS,Fake,Fake,None,None,None,SN Ia,None,None,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,-99.0,-99.0,-99.0,0.076,-99.0,-99.0,0.07,-99.0,0.086,-99.0,-99.0
ZTF21aasrdct,ZTF21aasrdct,ZTFabc59909,ZTFabc55423,ZTF21aazebgh,ZTFabc58076,ZTF21aaxyecd,ZTFabc43205,ZTFabc29246,ZTFabc88351,ZTF20ackkejs,ZTFabc12554,0,3.5376,3.6648,3.6661,3.85,3.9829,4.0768,4.079,4.0951,4.13,4.1616,Yes_TNS,Fake,Fake,Yes_TNS,Fake,Yes_TNS,Fake,Fake,Fake,Yes_TNS,Fake,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,SN Ia,0.080611,-99.0,-99.0,0.076,-99.0,0.061249,-99.0,-99.0,-99.0,0.09171,-99.0
